Test Time / s,Unix Time / s,Voltage / V,Current / A,Cycle Count / 1,Ambient Temperature / degC,Power / W,Capacity / %
9420.174050092697,1781186725,3.7,0.0,0,25.0,0.0,100.0
9480.175409793854,1781186785,3.7,0.0,0,25.0,0.0,100.0
9540.17655467987,1781186845,3.7,0.0,0,25.0,0.0,100.0
9600.177746534348,1781186905,3.7,0.0,0,25.0,0.0,100.0
9660.179169178009,1781186965,3.7,0.0,0,25.0,0.0,100.0
9720.180384397507,1781187025,3.7,0.0,0,25.0,0.0,100.0
9780.181242465973,1781187085,3.7,0.0,0,25.0,0.0,100.0
9840.182435035706,1781187145,3.7,0.0,0,25.0,0.0,100.0
9900.18370294571,1781187205,3.7,0.0,0,25.0,0.0,100.0
9960.185071229935,1781187265,3.7,0.0,0,25.0,0.0,100.0
10020.18641448021,1781187325,3.7,0.0,0,25.0,0.0,100.0
10080.187735795975,1781187385,3.7,0.0,0,25.0,0.0,100.0
10140.188926935196,1781187445,3.7,0.0,0,25.0,0.0,100.0
10200.190146446228,1781187505,3.7,0.0,0,25.0,0.0,100.0
10260.191241025925,1781187565,3.7,0.0,0,25.0,0.0,100.0
10320.192436933517,1781187625,3.7,0.0,0,25.0,0.0,100.0
10380.193624258041,1781187685,3.7,0.0,0,25.0,0.0,100.0
10440.194723367691,1781187745,3.7,0.0,0,25.0,0.0,100.0
10500.19535279274,1781187805,3.7,0.0,0,25.0,0.0,100.0
10560.196274280548,1781187865,3.7,0.0,0,25.0,0.0,100.0
10620.197753429413,1781187925,3.7,0.0,0,25.0,0.0,100.0
10680.198948383331,1781187985,3.7,0.0,0,25.0,0.0,100.0
10740.200058460236,1781188045,3.7,0.0,0,25.0,0.0,100.0
10800.201179981232,1781188105,3.7,0.0,0,25.0,0.0,100.0
10860.202507972717,1781188165,3.7,0.0,0,25.0,0.0,100.0
10920.20371723175,1781188225,3.7,0.0,0,25.0,0.0,100.0
10980.204956769943,1781188285,3.7,0.0,0,25.0,0.0,100.0
11040.206262111664,1781188345,3.7,0.0,0,25.0,0.0,100.0
11100.207393407822,1781188405,3.7,0.0,0,25.0,0.0,100.0
11160.207983493805,1781188465,3.7,0.0,0,25.0,0.0,100.0
11220.208741426468,1781188525,3.7,0.0,0,25.0,0.0,100.0
11280.209477424622,1781188585,3.7,0.0,0,25.0,0.0,100.0
11340.21122598648,1781188645,3.7,0.0,0,25.0,0.0,100.0
11400.212433338165,1781188705,3.7,0.0,0,25.0,0.0,100.0
11460.213635444641,1781188765,3.7,0.0,0,25.0,0.0,100.0
11520.214983701706,1781188825,3.7,0.0,0,25.0,0.0,100.0
11580.216218948364,1781188885,3.7,0.0,0,25.0,0.0,100.0
11640.21742606163,1781188945,3.7,0.0,0,25.0,0.0,100.0
11700.21863079071,1781189005,3.7,0.0,0,25.0,0.0,100.0
11760.219871997833,1781189065,3.7,0.0,0,25.0,0.0,100.0
11820.221095085144,1781189125,3.7,0.0,0,25.0,0.0,100.0
11880.222275018692,1781189185,3.7,0.0,0,25.0,0.0,100.0
11940.223564863205,1781189245,3.7,0.0,0,25.0,0.0,100.0
12000.224828958511,1781189305,3.7,0.0,0,25.0,0.0,100.0
12060.225752353668,1781189365,3.7,0.0,0,25.0,0.0,100.0
12120.226963996887,1781189425,3.7,0.0,0,25.0,0.0,100.0
12180.227533578873,1781189485,3.7,0.0,0,25.0,0.0,100.0
12240.228696584702,1781189545,3.7,0.0,0,25.0,0.0,100.0
12300.229552030563,1781189605,3.7,0.0,0,25.0,0.0,100.0
12360.230881214142,1781189665,3.7,0.0,0,25.0,0.0,100.0
12420.232172727585,1781189725,3.7,0.0,0,25.0,0.0,100.0
12480.233501434326,1781189785,3.7,0.0,0,25.0,0.0,100.0
12540.234699726105,1781189845,3.7,0.0,0,25.0,0.0,100.0
12600.235846042633,1781189905,3.7,0.0,0,25.0,0.0,100.0
12660.237012386322,1781189965,3.7,0.0,0,25.0,0.0,100.0
12720.238155841827,1781190025,3.7,0.0,0,25.0,0.0,100.0
12780.239497423172,1781190085,3.7,0.0,0,25.0,0.0,100.0
12840.240702867508,1781190145,3.7,0.0,0,25.0,0.0,100.0
12900.24194073677,1781190205,3.7,0.0,0,25.0,0.0,100.0
12960.24314069748,1781190265,3.7,0.0,0,25.0,0.0,100.0
13020.244362831116,1781190325,3.7,0.0,0,25.0,0.0,100.0
13080.245567560196,1781190385,3.7,0.0,0,25.0,0.0,100.0
13140.246751785278,1781190445,3.7,0.0,0,25.0,0.0,100.0
13200.24802494049,1781190505,3.7,0.0,0,25.0,0.0,100.0
13260.249223470688,1781190565,3.7,0.0,0,25.0,0.0,100.0
13320.250431537628,1781190625,3.7,0.0,0,25.0,0.0,100.0
13380.251757860184,1781190685,3.7,0.0,0,25.0,0.0,100.0
13440.25317645073,1781190745,3.7,0.0,0,25.0,0.0,100.0
13500.254403829575,1781190805,3.7,0.0,0,25.0,0.0,100.0
13560.255617380142,1781190865,3.7,0.0,0,25.0,0.0,100.0
13620.256832122803,1781190925,3.7,0.0,0,25.0,0.0,100.0
13680.258155822754,1781190985,3.7,0.0,0,25.0,0.0,100.0
13740.259404659271,1781191045,3.7,0.0,0,25.0,0.0,100.0
13800.26076579094,1781191105,3.7,0.0,0,25.0,0.0,100.0
13860.26202583313,1781191165,3.7,0.0,0,25.0,0.0,100.0
13920.263298988342,1781191225,3.7,0.0,0,25.0,0.0,100.0
13980.264524459839,1781191285,3.7,0.0,0,25.0,0.0,100.0
14040.265851259232,1781191345,3.7,0.0,0,25.0,0.0,100.0
14100.267365932465,1781191405,3.7,0.0,0,25.0,0.0,100.0
14160.268564224243,1781191465,3.7,0.0,0,25.0,0.0,100.0
14220.269886255264,1781191525,3.7,0.0,0,25.0,0.0,100.0
14280.27111196518,1781191585,3.7,0.0,0,25.0,0.0,100.0
14340.272448539734,1781191645,3.7,0.0,0,25.0,0.0,100.0
14400.273655176163,1781191705,3.7,0.0,0,25.0,0.0,100.0
14460.274845838547,1781191765,3.7,0.0,0,25.0,0.0,100.0
14520.276054382324,1781191825,3.7,0.0,0,25.0,0.0,100.0
14580.277252674103,1781191885,3.7,0.0,0,25.0,0.0,100.0
14640.27842259407,1781191945,3.7,0.0,0,25.0,0.0,100.0
14700.27961230278,1781192005,3.7,0.0,0,25.0,0.0,100.0
14760.280864477158,1781192065,3.7,0.0,0,25.0,0.0,100.0
14820.282028198242,1781192125,3.7,0.0,0,25.0,0.0,100.0
14880.28318619728,1781192185,3.7,0.0,0,25.0,0.0,100.0
14940.284468650818,1781192245,3.7,0.0,0,25.0,0.0,100.0
15000.285784482956,1781192305,3.7,0.0,0,25.0,0.0,100.0
15060.287132024765,1781192365,3.7,0.0,0,25.0,0.0,100.0
15120.288440704346,1781192425,3.7,0.0,0,25.0,0.0,100.0
15180.289625167847,1781192485,3.7,0.0,0,25.0,0.0,100.0
15240.29094338417,1781192545,3.7,0.0,0,25.0,0.0,100.0
15300.292236804962,1781192605,3.7,0.0,0,25.0,0.0,100.0
15360.293531656265,1781192665,3.7,0.0,0,25.0,0.0,100.0
15420.2948346138,1781192725,3.7,0.0,0,25.0,0.0,100.0
15480.29613661766,1781192785,3.7,0.0,0,25.0,0.0,100.0
15540.297308683395,1781192845,3.7,0.0,0,25.0,0.0,100.0
15600.297962903976,1781192905,3.7,0.0,0,25.0,0.0,100.0
15660.299216985703,1781192965,3.7,0.0,0,25.0,0.0,100.0
15720.300525426865,1781193025,3.7,0.0,0,25.0,0.0,100.0
15780.301803827286,1781193085,3.7,0.0,0,25.0,0.0,100.0
15840.303013324738,1781193145,3.7,0.0,0,25.0,0.0,100.0
15900.304186820984,1781193205,3.7,0.0,0,25.0,0.0,100.0
15960.305462121964,1781193265,3.7,0.0,0,25.0,0.0,100.0
16020.306642532349,1781193325,3.7,0.0,0,25.0,0.0,100.0
16080.3078353405,1781193385,3.7,0.0,0,25.0,0.0,100.0
16140.309027194977,1781193445,3.7,0.0,0,25.0,0.0,100.0
16200.310339450836,1781193505,3.7,0.0,0,25.0,0.0,100.0
16260.311560630798,1781193565,3.7,0.0,0,25.0,0.0,100.0
16320.312740802765,1781193625,3.7,0.0,0,25.0,0.0,100.0
16380.314025878906,1781193685,3.7,0.0,0,25.0,0.0,100.0
16440.315224409103,1781193745,3.7,0.0,0,25.0,0.0,100.0
16500.31650519371,1781193805,3.7,0.0,0,25.0,0.0,100.0
16560.31786108017,1781193865,3.7,0.0,0,25.0,0.0,100.0
16620.319076776505,1781193925,3.7,0.0,0,25.0,0.0,100.0
16680.320269584656,1781193985,3.7,0.0,0,25.0,0.0,100.0
16740.321436405182,1781194045,3.7,0.0,0,25.0,0.0,100.0
16800.32275414467,1781194105,3.7,0.0,0,25.0,0.0,100.0
16860.32394337654,1781194165,3.7,0.0,0,25.0,0.0,100.0
16920.32524394989,1781194225,3.7,0.0,0,25.0,0.0,100.0
16980.32662177086,1781194285,3.7,0.0,0,25.0,0.0,100.0
17040.327885627747,1781194345,3.7,0.0,0,25.0,0.0,100.0
17100.329099416733,1781194405,3.7,0.0,0,25.0,0.0,100.0
17160.330391407013,1781194465,3.7,0.0,0,25.0,0.0,100.0
17220.331655740738,1781194525,3.7,0.0,0,25.0,0.0,100.0
17280.332986354828,1781194585,3.7,0.0,0,25.0,0.0,100.0
17340.3341960907,1781194645,3.7,0.0,0,25.0,0.0,100.0
17400.335438728333,1781194705,3.7,0.0,0,25.0,0.0,100.0
17460.33678126335,1781194765,3.7,0.0,0,25.0,0.0,100.0
17520.337968826294,1781194825,3.7,0.0,0,25.0,0.0,100.0
17580.33855819702,1781194885,3.7,0.0,0,25.0,0.0,100.0
17640.339851140976,1781194945,3.7,0.0,0,25.0,0.0,100.0
17700.341025829315,1781195005,3.7,0.0,0,25.0,0.0,100.0
17760.342232227325,1781195065,3.7,0.0,0,25.0,0.0,100.0
17820.34346318245,1781195125,3.7,0.0,0,25.0,0.0,100.0
17880.344638586044,1781195185,3.7,0.0,0,25.0,0.0,100.0
17940.34571456909,1781195245,3.7,0.0,0,25.0,0.0,100.0
18000.346821308136,1781195305,3.7,0.0,0,25.0,0.0,100.0
18060.348333597183,1781195365,3.7,0.0,0,25.0,0.0,100.0
18120.349520921707,1781195425,3.7,0.0,0,25.0,0.0,100.0
18180.35028553009,1781195485,3.7,0.0,0,25.0,0.0,100.0
18240.351526737213,1781195545,3.7,0.0,0,25.0,0.0,100.0
18300.352719068527,1781195605,3.7,0.0,0,25.0,0.0,100.0
18360.35403084755,1781195665,3.7,0.0,0,25.0,0.0,100.0
18420.355280160904,1781195725,3.7,0.0,0,25.0,0.0,100.0
18480.356590986252,1781195785,3.7,0.0,0,25.0,0.0,100.0
18540.35792708397,1781195845,3.7,0.0,0,25.0,0.0,100.0
18600.35925412178,1781195905,3.7,0.0,0,25.0,0.0,100.0
18660.36043572426,1781195965,3.7,0.0,0,25.0,0.0,100.0
18720.361635684967,1781196025,3.7,0.0,0,25.0,0.0,100.0
18780.362725019455,1781196085,3.7,0.0,0,25.0,0.0,100.0
18840.364122867584,1781196145,3.7,0.0,0,25.0,0.0,100.0
18900.36534357071,1781196205,3.7,0.0,0,25.0,0.0,100.0
18960.366517066956,1781196265,3.7,0.0,0,25.0,0.0,100.0
19020.367829799652,1781196325,3.7,0.0,0,25.0,0.0,100.0
19080.369017124176,1781196385,3.7,0.0,0,25.0,0.0,100.0
19140.37016248703,1781196445,3.7,0.0,0,25.0,0.0,100.0
19200.37076807022,1781196505,3.7,0.0,0,25.0,0.0,100.0
19260.372252225876,1781196565,3.7,0.0,0,25.0,0.0,100.0
19320.373420238495,1781196625,3.7,0.0,0,25.0,0.0,100.0
19380.37463784218,1781196685,3.7,0.0,0,25.0,0.0,100.0
19440.37583589554,1781196745,3.7,0.0,0,25.0,0.0,100.0
19500.37695336342,1781196805,3.7,0.0,0,25.0,0.0,100.0
19560.378079652786,1781196865,3.7,0.0,0,25.0,0.0,100.0
19620.37890648842,1781196925,3.7,0.0,0,25.0,0.0,100.0
19680.380561113358,1781196985,3.7,0.0,0,25.0,0.0,100.0
19740.3813021183,1781197045,3.7,0.0,0,25.0,0.0,100.0
19800.382410526276,1781197105,3.7,0.0,0,25.0,0.0,100.0
19860.383497714996,1781197165,3.7,0.0,0,25.0,0.0,100.0
19920.38462471962,1781197225,3.7,0.0,0,25.0,0.0,100.0
19980.38597726822,1781197285,3.7,0.0,0,25.0,0.0,100.0
20040.387176036835,1781197345,3.7,0.0,0,25.0,0.0,100.0
20100.387936115265,1781197405,3.7,0.0,0,25.0,0.0,100.0
20160.38912820816,1781197465,3.7,0.0,0,25.0,0.0,100.0
20220.38995361328,1781197525,3.7,0.0,0,25.0,0.0,100.0
20280.390956878662,1781197585,3.7,0.0,0,25.0,0.0,100.0
20340.39218235016,1781197645,3.7,0.0,0,25.0,0.0,100.0
20400.392983436584,1781197705,3.7,0.0,0,25.0,0.0,100.0
20460.394194602966,1781197765,3.7,0.0,0,25.0,0.0,100.0
20520.395536661148,1781197825,3.7,0.0,0,25.0,0.0,100.0
20580.396725177765,1781197885,3.7,0.0,0,25.0,0.0,100.0
20640.397927999496,1781197945,3.7,0.0,0,25.0,0.0,100.0
20700.39914369583,1781198005,3.7,0.0,0,25.0,0.0,100.0
20760.400339841843,1781198065,3.7,0.0,0,25.0,0.0,100.0
20820.401158571243,1781198125,3.7,0.0,0,25.0,0.0,100.0
20880.402372598648,1781198185,3.7,0.0,0,25.0,0.0,100.0
20940.402973890305,1781198245,3.7,0.0,0,25.0,0.0,100.0
21000.4041287899,1781198305,3.7,0.0,0,25.0,0.0,100.0
21060.40483903885,1781198365,3.7,0.0,0,25.0,0.0,100.0
21120.405643939972,1781198425,3.7,0.0,0,25.0,0.0,100.0
21180.40683245659,1781198485,3.7,0.0,0,25.0,0.0,100.0
21240.40743970871,1781198545,3.7,0.0,0,25.0,0.0,100.0
21300.408496379852,1781198605,3.7,0.0,0,25.0,0.0,100.0
21360.409178972244,1781198665,3.7,0.0,0,25.0,0.0,100.0
21420.41034269333,1781198725,3.7,0.0,0,25.0,0.0,100.0
21480.411110401154,1781198785,3.7,0.0,0,25.0,0.0,100.0
21540.41219639778,1781198845,3.7,0.0,0,25.0,0.0,100.0
21600.413059711456,1781198905,3.7,0.0,0,25.0,0.0,100.0
21660.41404223442,1781198965,3.7,0.0,0,25.0,0.0,100.0
21720.41526412964,1781199025,3.7,0.0,0,25.0,0.0,100.0
21780.416592121124,1781199085,3.7,0.0,0,25.0,0.0,100.0
21840.41728925705,1781199145,3.7,0.0,0,25.0,0.0,100.0
21900.41851735115,1781199205,3.7,0.0,0,25.0,0.0,100.0
21960.419694900513,1781199265,3.7,0.0,0,25.0,0.0,100.0
22020.42084288597,1781199325,3.7,0.0,0,25.0,0.0,100.0
22080.42153263092,1781199385,3.7,0.0,0,25.0,0.0,100.0
22140.422683238983,1781199445,3.7,0.0,0,25.0,0.0,100.0
22200.423915863037,1781199505,3.7,0.0,0,25.0,0.0,100.0
22260.424721240997,1781199565,3.7,0.0,0,25.0,0.0,100.0
22320.425846338272,1781199625,3.7,0.0,0,25.0,0.0,100.0
22380.426970005035,1781199685,3.7,0.0,0,25.0,0.0,100.0
22440.428238391876,1781199745,3.7,0.0,0,25.0,0.0,100.0
22500.429624795914,1781199805,3.7,0.0,0,25.0,0.0,100.0
22560.43075799942,1781199865,3.7,0.0,0,25.0,0.0,100.0
22620.43239235878,1781199925,3.7,0.0,0,25.0,0.0,100.0
22680.43352174759,1781199985,3.7,0.0,0,25.0,0.0,100.0
22740.43503189087,1781200045,3.7,0.0,0,25.0,0.0,100.0
22800.436034679413,1781200105,3.7,0.0,0,25.0,0.0,100.0
22860.437158107758,1781200165,3.7,0.0,0,25.0,0.0,100.0
22920.437839269638,1781200225,3.7,0.0,0,25.0,0.0,100.0
22980.438467025757,1781200285,3.7,0.0,0,25.0,0.0,100.0
23040.439842939377,1781200345,3.7,0.0,0,25.0,0.0,100.0
23100.441071987152,1781200405,3.7,0.0,0,25.0,0.0,100.0
23160.44231390953,1781200465,3.7,0.0,0,25.0,0.0,100.0
23220.44352889061,1781200525,3.7,0.0,0,25.0,0.0,100.0
23280.444833755493,1781200585,3.7,0.0,0,25.0,0.0,100.0
23340.446061611176,1781200645,3.7,0.0,0,25.0,0.0,100.0
23400.44709420204,1781200705,3.7,0.0,0,25.0,0.0,100.0
23460.448293685913,1781200765,3.7,0.0,0,25.0,0.0,100.0
23520.44939804077,1781200825,3.7,0.0,0,25.0,0.0,100.0
23580.450227737427,1781200885,3.7,0.0,0,25.0,0.0,100.0
23640.451030492783,1781200945,3.7,0.0,0,25.0,0.0,100.0
23700.45234322548,1781201005,3.7,0.0,0,25.0,0.0,100.0
23760.453456163406,1781201065,3.7,0.0,0,25.0,0.0,100.0
23820.45407819748,1781201125,3.7,0.0,0,25.0,0.0,100.0
23880.45526957512,1781201185,3.7,0.0,0,25.0,0.0,100.0
23940.4782166481,1781201245,3.7,0.0,0,25.0,0.0,100.0
24000.47899699211,1781201305,3.7,0.0,0,25.0,0.0,100.0
24060.479673862457,1781201365,3.7,0.0,0,25.0,0.0,100.0
24120.48081946373,1781201425,3.7,0.0,0,25.0,0.0,100.0
24180.482071876526,1781201485,3.7,0.0,0,25.0,0.0,100.0
24240.483233690262,1781201545,3.7,0.0,0,25.0,0.0,100.0
24300.484390735626,1781201605,3.7,0.0,0,25.0,0.0,100.0
24360.485285520554,1781201665,3.7,0.0,0,25.0,0.0,100.0
24420.486650943756,1781201725,3.7,0.0,0,25.0,0.0,100.0
24480.48800587654,1781201785,3.7,0.0,0,25.0,0.0,100.0
24540.48919081688,1781201845,3.7,0.0,0,25.0,0.0,100.0
24600.490071296692,1781201905,3.7,0.0,0,25.0,0.0,100.0
24660.49129629135,1781201965,3.7,0.0,0,25.0,0.0,100.0
